"id","trust","fear","negative","sadness","anger","surprise","positive","disgust","joy","anticipation","realFAKEcat"
"141425","301961815867404288",0,0,0,0,0,0,3,0,2,0,"real"
"872932","557642050318106625",0,0,0,0,0,0,1,0,0,0,"real"
"1257985","583802691060641792",1,0,1,0,0,0,1,0,1,0,"real"
"75839","166757506385850368",0,0,1,1,1,0,0,0,0,0,"real"
"534805","502951949017567233",0,0,1,0,1,0,0,1,0,0,"real"
"480279","489254325638529027",0,0,0,0,0,0,1,0,0,0,"real"
"1063484","573219490026168321",1,0,0,0,0,0,0,0,0,0,"real"
"819978","551519254676504576",0,0,1,0,0,0,1,0,0,0,"real"
"1204485","581333658633576448",2,2,2,2,2,2,2,2,2,2,"real"
"1325061","586781864242745345",1,0,0,0,0,1,2,0,2,2,"real"
"963816","565944754488111105",0,1,1,1,0,0,0,0,0,0,"real"
"1440528","591107757303988224",1,0,0,0,0,0,1,0,1,0,"real"
"241705","395948225984598016",1,1,1,1,1,1,1,1,1,1,"real"
"421639","472943139364151296",1,1,0,0,0,0,1,0,0,0,"real"
"652693","525672856487620610",1,0,0,0,0,1,2,0,2,0,"real"
"1150659","578646204109705216",2,1,1,1,0,0,4,0,1,0,"real"
"515695","498603126996615168",1,0,0,0,0,0,1,0,1,0,"real"
"1025014","570686338137268226",0,0,0,0,0,0,1,0,0,0,"real"
"1351584","587841933428428800",2,1,2,1,1,0,2,1,1,1,"real"
"1033732","571178799943041024",0,0,2,0,2,0,0,2,0,1,"real"
"785771","547024438248488961",0,0,0,0,0,0,2,0,2,0,"real"
"661133","527264808052088834",0,1,0,0,0,0,0,0,0,0,"real"
"972305","566658697104207872",1,0,1,1,0,1,2,0,1,1,"real"
"216207","376820424568365056",1,1,2,2,1,0,2,1,1,1,"real"
"53212","321076696658878464",0,0,0,0,0,0,1,0,0,0,"fake"
"746910","541440124416823296",1,0,1,1,1,0,4,0,0,0,"real"
"219031","379244979744280576",1,0,0,0,0,0,1,0,1,0,"real"
"96955","22678093639",0,0,0,0,0,0,1,0,0,2,"real"
"469001","486299876691816449",1,0,1,0,1,0,1,0,1,1,"real"
"890082","559489666802778112",0,0,0,0,0,0,1,0,0,0,"real"
"1518913","593577657586987009",0,0,0,0,0,0,0,0,0,1,"real"
"1148767","578529138765524992",0,0,0,0,0,0,1,0,0,0,"real"
"875596","557901753484861440",0,0,1,0,1,0,1,0,0,0,"real"
"457265","483041012995358720",1,0,0,0,0,1,1,0,1,1,"real"
"229302","387243698934669312",0,0,0,0,0,0,1,0,0,0,"real"
"1499322","593020464475189248",0,1,1,1,1,1,0,0,0,0,"real"
"516963","498964312497463296",0,1,1,0,1,0,0,0,0,0,"real"
"974707","566849817662742528",0,0,1,0,1,0,0,1,0,0,"real"
"74433","161974217586388993",0,0,0,0,0,0,2,0,0,0,"real"
"428023","474762501519704064",0,1,0,0,0,0,0,0,0,0,"real"
"1379461","588886096886374400",1,0,0,0,0,0,0,0,0,0,"real"
"557812","507897126622224385",0,0,0,0,0,0,1,0,1,0,"real"
"357223","451741506572136448",3,1,1,1,0,0,1,0,0,0,"real"
"188837","35329429068582913",0,1,1,0,0,0,0,0,0,0,"real"
"573901","511024756519616512",0,1,1,1,1,0,0,1,0,0,"real"
"644687","524234807333502976",0,0,0,0,0,0,1,0,0,0,"real"
"1190062","580776666827370496",2,2,0,0,0,0,2,0,0,3,"real"
"454268","482130408214388736",0,0,0,0,0,0,1,0,0,0,"real"
"147953","310693160252764162",1,0,0,0,0,0,1,0,1,0,"real"
"369622","456228882895876096",0,0,0,0,0,0,1,0,1,0,"real"
"1026268","570757176882544641",0,0,0,0,0,0,0,0,0,1,"real"
"643182","523948299821535235",2,0,0,0,0,0,3,0,3,3,"real"
"1033898","571185998966579200",1,0,0,1,0,2,1,0,1,1,"real"
"526238","501212201961947137",0,0,0,0,0,0,0,0,0,1,"real"
"452468","481595677420421120",1,0,1,0,0,0,2,0,0,0,"real"
"1530093","593930167166238720",0,0,0,0,0,0,1,0,0,0,"real"
"250484","401762504423919617",1,0,1,1,1,1,1,0,1,1,"real"
"1479073","592428456689803264",0,0,1,1,0,0,0,0,0,0,"real"
"1067631","573468659160514562",0,0,0,0,0,0,0,0,0,1,"real"
"999562","568906819399065601",0,0,2,1,1,0,0,1,0,0,"real"
"111870","257685518698049536",1,0,0,0,0,1,1,0,1,1,"real"
"1445028","591288249039093761",1,0,0,0,0,0,1,1,1,0,"real"
"1437752","591033736906428416",0,1,1,0,1,0,0,0,0,0,"real"
"1252418","583547069366829057",0,1,1,1,1,0,0,1,0,0,"real"
"789377","547509163627413504",1,0,0,0,0,0,1,0,0,0,"real"
"1510157","593291307126288385",1,1,1,1,1,0,1,0,0,0,"real"
"1225459","582361704626958336",0,1,1,1,2,0,2,1,1,1,"real"
"1058474","572909175388299264",0,1,1,1,1,0,0,1,0,0,"real"
"1045326","572046587804823554",3,0,1,0,0,0,2,0,1,1,"real"
"151407","315158829438472192",1,0,1,1,0,0,0,0,0,0,"real"
"1311040","586189094234927104",0,1,1,0,1,0,1,1,1,0,"real"
"1512948","593404275360862208",0,0,0,0,0,0,1,0,0,0,"real"
"913058","561758372144218113",0,0,0,0,0,0,1,0,0,0,"real"
"827618","552433797585989633",1,0,0,0,0,0,1,0,1,1,"real"
"1167000","579588317487841280",2,1,1,0,1,0,3,0,0,0,"real"
"1352358","587867798770069505",2,1,1,0,1,0,2,0,0,1,"real"
"1443401","591234537218179073",4,1,0,0,0,1,8,0,7,3,"real"
"910260","561471110386954240",2,0,1,1,2,1,2,0,2,2,"real"
"993546","568416266597347329",0,1,1,0,1,1,0,0,0,0,"real"
"217114","377601156106973184",1,0,0,0,0,0,1,0,0,0,"real"
"627703","521104798926786561",1,0,0,0,0,0,1,0,1,1,"real"
"117949","266770971296399360",0,1,1,0,0,0,0,0,0,1,"real"
"338959","445238085476184066",1,0,0,0,0,0,1,0,1,1,"real"
"1104305","575836227988914176",1,0,0,0,0,0,2,0,0,0,"real"
"1057165","572833566264066048",0,0,0,0,0,0,1,0,1,1,"real"
"1294035","585461102995202049",0,1,1,1,1,0,1,1,0,0,"real"
"52746","320158979206553600",0,2,2,2,2,1,1,2,0,0,"fake"
"1377911","588845292415545345",1,0,0,0,0,0,1,0,1,1,"real"
"226142","384907180085739521",0,1,1,0,1,1,0,0,0,0,"real"
"1375210","588754292950970369",0,0,2,0,0,0,1,0,0,0,"real"
"1468312","592057486191898625",1,1,3,1,2,0,0,1,0,0,"real"
"11421","180372722013044736",0,0,1,0,0,0,0,0,0,0,"fake"
"1405170","589899700389675009",1,1,1,0,1,0,1,1,1,1,"real"
"1282302","584925533961588736",0,1,4,1,2,0,1,2,0,0,"real"
"25318","260043490992463872",0,0,1,1,1,0,0,0,0,0,"fake"
"754773","542506465328517120",0,0,0,0,0,0,1,0,1,0,"real"
"1448731","591408395166605312",2,0,0,0,0,0,3,0,1,2,"real"
"491762","492296346599034882",1,0,0,0,0,0,1,0,1,0,"real"
"1168111","579656033972387840",0,1,2,0,1,0,1,0,0,0,"real"
"875023","557815294744608769",0,0,1,0,0,0,0,1,0,0,"real"
"229510","387371470608801792",0,0,1,1,0,0,0,1,0,0,"real"
"707730","535513259755839488",0,0,1,1,0,0,0,0,0,0,"real"
"1003174","569206537526226944",0,0,1,1,0,0,0,0,0,0,"real"
"1445245","591295249768656896",0,0,1,1,1,0,1,0,0,0,"real"
"935992","563592196771700737",0,0,0,0,0,0,1,0,0,0,"real"
"1481688","592510830773608450",0,0,0,0,0,1,0,0,0,0,"real"
"492206","492396491810406400",1,0,0,1,0,1,1,0,1,1,"real"
"558398","508015151828987904",0,2,3,3,2,0,0,2,0,0,"real"
"1490105","592783257466441728",0,0,0,0,0,0,1,0,1,0,"real"
"435513","476938513913376768",1,0,0,0,0,0,1,0,1,0,"real"
"1504098","593151400508575745",0,0,0,0,0,0,2,0,0,0,"real"
"1534435","594042855267532800",2,1,0,0,0,1,1,0,1,2,"real"
"1508184","593251744307515392",1,0,1,0,1,0,2,1,1,1,"real"
"985874","567783212051869696",2,0,1,0,0,0,1,0,0,0,"real"
"980473","567382668141400064",2,1,1,1,0,2,4,0,4,2,"real"
"1319527","586537213329936384",0,1,0,0,0,0,0,0,0,1,"real"
"1545039","972663976",0,1,0,0,0,1,1,0,1,1,"real"
"1474458","592272748698673152",0,0,1,0,0,0,2,0,0,0,"real"
"90109","20918097104",1,0,0,0,0,1,1,0,1,1,"real"
"644973","524285408926904321",1,0,0,0,0,1,1,1,1,1,"real"
"1128329","577345897794646016",0,0,1,0,1,0,0,1,0,0,"real"
"1070335","573620792493113344",0,1,2,2,1,0,0,1,0,0,"real"
"1105314","575884351075844097",2,0,1,0,1,0,2,0,1,1,"real"
"1385943","589147997323288576",0,1,1,1,1,0,0,1,0,0,"real"
"256506","405772302823862272",1,0,1,0,1,0,2,0,1,0,"real"
"1278386","584775820146642944",0,0,0,0,0,0,1,0,0,1,"real"
"1490760","592797615789580288",1,0,1,0,0,1,2,0,2,2,"real"
"1329394","586981458524291072",0,1,1,1,1,0,0,1,0,0,"real"
"848506","554811232356945920",1,0,1,0,0,0,1,0,0,0,"real"
"409200","468952672599826433",0,0,0,0,0,0,0,0,0,1,"real"
"66561","133693982176837632",1,0,0,0,0,0,1,0,0,1,"real"
"259284","407652853444919296",0,0,1,0,0,0,0,0,0,1,"real"
"153694","317922162335961088",0,0,1,1,0,0,0,0,0,0,"real"
"726796","538398678713913344",0,0,0,0,0,0,0,0,0,1,"real"
"1225445","582361276589821952",0,1,1,1,1,0,0,0,0,1,"real"
"15858","222915350910599168",0,0,1,0,0,0,1,0,0,0,"fake"
"142254","303207837604126720",1,1,1,1,1,0,1,1,1,1,"real"
"629143","521400655194636288",0,0,0,0,0,0,2,0,1,0,"real"
"899182","560371917870219265",1,0,0,0,0,1,1,1,1,1,"real"
"1306476","585976462454497280",0,1,0,0,0,0,0,0,0,0,"real"
"15587","221954711748739072",0,1,2,1,2,0,0,2,0,0,"fake"
"82596","187179966415376384",0,0,0,0,0,0,1,0,0,0,"real"
"999051","568872953456271360",0,1,0,0,0,0,0,0,0,1,"real"
"447839","480229014754185216",1,0,0,0,0,0,1,0,0,0,"real"
"72146","154929324515000320",0,0,0,0,0,0,1,0,0,0,"real"
"1222939","582271613669810176",1,0,1,0,0,0,2,1,0,0,"real"
"151654","315472611628945408",1,0,0,0,0,0,2,0,0,0,"real"
"358871","452313584307949568",0,1,1,1,0,0,0,0,0,0,"real"
"1380252","588909694644838402",1,0,1,1,1,0,1,0,0,0,"real"
"132045","28923737540",0,1,0,0,0,0,1,0,0,0,"real"
"1431272","590819769680429056",1,0,0,0,0,0,0,0,0,0,"real"
"1337040","587303829303066627",1,0,0,0,0,0,1,0,1,0,"real"
"282948","420403864047996929",1,0,0,0,0,0,0,0,0,0,"real"
"1147858","578454659360116736",1,0,1,0,1,0,1,0,0,0,"real"
"96396","225330056371777538",0,0,0,0,0,0,1,0,0,0,"real"
"41456","303939397525585920",0,0,0,0,0,0,1,0,0,1,"fake"
"1032387","571125516322762752",1,0,0,0,0,0,2,0,1,1,"real"
"153","2474204771",0,0,3,2,1,0,0,0,0,0,"fake"
"784892","546881386846896130",1,0,0,0,0,0,1,0,1,1,"real"
"310009","433004497212686337",0,0,0,1,0,1,2,0,2,2,"real"
"1289425","585251401883869184",2,0,2,2,1,0,1,0,1,1,"real"
"347002","448139592080695296",1,0,0,0,0,0,1,0,0,1,"real"
"656240","526431953877471232",0,0,0,0,0,0,1,0,1,1,"real"
"826544","552296531676889089",1,0,2,0,1,0,2,2,1,0,"real"
"627204","521019641754570752",0,1,1,1,1,0,0,0,0,0,"real"
"1328313","586942134273490944",1,0,0,0,0,1,1,1,1,1,"real"
"514634","498293706135719938",0,1,0,0,0,0,1,0,1,2,"real"
"465364","485190611784724481",0,0,1,1,0,0,1,1,0,0,"real"
"487459","491262092167479297",0,0,0,0,0,0,0,0,0,1,"real"
"718292","537117749831823360",2,0,1,0,0,0,2,0,1,1,"real"
"761050","543387704906354690",2,0,2,2,1,0,2,0,1,1,"real"
"1050639","572415357819981824",1,0,0,0,0,0,1,0,0,0,"real"
"1368892","588521783206117376",0,1,1,1,1,0,0,1,0,0,"real"
"317254","436132516932505600",0,0,1,0,0,0,0,0,0,1,"real"
"577173","511657236775440384",2,0,1,1,1,1,2,0,2,1,"real"
"1007019","569519175422451713",0,0,1,0,1,0,0,0,0,0,"real"
"1397298","589607851552673792",0,1,1,1,0,0,0,1,0,0,"real"
"450689","481128463080759296",1,1,1,1,0,0,1,0,1,1,"real"
"850279","555006317236989952",2,0,0,0,0,0,2,0,1,0,"real"
"348473","448634530711105536",1,1,1,1,1,1,1,1,1,1,"real"
"330207","441642155241521156",0,0,1,0,0,0,0,1,0,0,"real"
"1358250","588130658872070145",0,0,0,0,0,0,1,0,0,0,"real"
"760102","543235034245636096",1,1,0,0,0,0,2,0,2,1,"real"
"162210","327457117718077441",1,0,0,0,0,0,1,0,1,1,"real"
"1048122","572222178885693440",1,0,0,0,0,0,1,0,0,0,"real"
"1460265","591776605195866112",0,0,0,0,0,0,1,0,0,0,"real"
"310572","433191498591383552",0,0,1,0,0,0,0,0,0,0,"real"
"408008","468584034914693120",0,0,1,0,1,0,0,0,0,0,"real"
"1076542","574011312059125760",0,1,1,1,1,1,0,1,0,0,"real"
"234766","391206700054618113",0,0,0,0,0,1,0,0,0,0,"real"
"1156373","578960121583312896",2,0,2,2,2,2,2,0,2,2,"real"
"301950","4297720648",0,1,1,0,1,0,0,0,0,0,"real"
"141220","301780795209703425",0,0,0,0,0,0,1,0,0,0,"real"
"1455686","591625736278028289",0,1,2,1,1,0,0,0,0,0,"real"
"909299","561357255728058368",0,1,1,1,0,0,0,0,0,1,"real"
"1243790","583132288512315392",0,1,1,1,0,0,0,0,0,0,"real"
"1525130","593786496202592256",0,1,1,1,1,0,0,1,0,0,"real"
"725545","538167474114396160",0,0,0,0,0,0,1,0,0,0,"real"
"68498","140395431745175552",0,1,2,1,1,1,0,0,0,0,"real"
"327917","440700742593032192",0,0,0,0,0,0,1,0,0,0,"real"
"1527294","593839787473301504",2,0,0,0,0,2,3,0,3,2,"real"
"1021031","570407896782995456",0,0,0,0,0,0,1,0,0,0,"real"
"741272","540640659783172096",0,1,1,1,1,0,0,1,0,0,"real"
"1084499","574592338653278209",0,0,1,0,0,0,0,0,0,0,"real"
"1157144","579006211862896641",1,0,0,0,0,0,0,0,0,0,"real"
"383526","460816659054596096",0,2,2,2,2,0,2,2,2,0,"real"
"1075061","573921006361931776",0,0,0,0,0,0,2,0,0,1,"real"
"591982","514271384999329792",2,0,1,0,0,1,2,0,2,1,"real"
"27622","264163609620381696",1,0,1,1,0,0,1,0,0,0,"fake"
"709893","535852782540963840",1,0,0,0,0,0,2,0,2,2,"real"
"1482593","592531599004020736",0,0,1,1,0,0,0,1,0,0,"real"
"313909","434561813980520448",1,0,0,0,0,0,1,0,0,0,"real"
"850245","555002044852240384",3,0,0,0,0,0,0,0,0,0,"real"
"369308","456204006117765120",0,0,0,0,0,1,0,0,0,0,"real"
"1147848","578453546087030785",1,0,0,0,0,0,0,0,0,0,"real"
"984502","567680903581679619",0,1,1,1,1,0,2,1,0,0,"real"
"18210","236544216828891136",0,0,2,2,2,0,0,0,0,0,"fake"
"1309939","586143515333238784",1,0,0,0,0,0,1,0,1,1,"real"
"834767","553257689258926080",1,0,0,0,0,1,2,0,1,1,"real"
"352410","450104315596640256",0,0,0,0,0,0,1,0,0,0,"real"
"1383850","589076072148402176",0,0,0,0,0,0,1,0,0,0,"real"
"1068509","573524817858580480",0,1,1,1,1,0,0,1,0,1,"real"
"1532319","593979774193786880",0,0,1,1,0,1,0,0,0,1,"real"
"1289485","585254517576445952",1,0,0,0,0,0,2,0,1,1,"real"
"1065406","573318188181544960",0,0,1,0,0,0,0,0,0,0,"real"
"777587","545749273904959488",0,0,0,0,0,0,1,0,1,1,"real"
"1066676","573380156842110976",3,0,0,0,0,0,3,0,0,0,"real"
"29704","268692385251356672",1,0,0,0,0,0,1,0,0,0,"fake"
"688498","532139234808057857",0,0,0,0,0,0,0,0,0,2,"real"
"1357303","588097295658385410",0,2,2,2,2,0,0,1,0,0,"real"
"178660","343841722738040833",1,0,1,0,0,2,3,0,3,1,"real"
"118053","26699928715",1,0,0,0,0,0,0,0,0,0,"real"
"587358","513426354436468737",0,0,0,0,0,0,1,0,0,0,"real"
"1336315","587280832454385664",0,0,1,0,1,0,0,0,0,0,"real"
"1206906","581475460548141056",1,0,1,1,1,1,1,0,1,1,"real"
"332224","442495976532488192",0,0,0,0,0,0,2,0,0,0,"real"
"1141984","578124260213854208",1,1,0,0,0,0,1,0,0,0,"real"
"1260257","583898696888160256",1,0,1,1,0,0,1,1,1,0,"real"
"1388043","589224793456541696",0,1,1,0,0,0,0,0,0,0,"real"
"1515392","593468547285839872",0,0,0,0,0,0,2,0,0,0,"real"
"499514","494412087460765697",0,0,2,2,0,0,1,0,0,0,"real"
"1453184","591535473987694593",0,1,3,3,3,1,0,1,0,2,"real"
"1190316","580782612907626496",0,0,0,0,0,0,0,0,0,2,"real"
"706186","535265517763051520",0,0,0,0,0,1,1,0,1,1,"real"
"699391","534120873096388609",1,0,0,0,0,0,1,0,0,1,"real"
"427574","4746421159",0,0,0,0,0,1,1,0,1,1,"real"
"502519","495107934083645440",1,0,0,0,0,0,1,0,1,1,"real"
"1406846","589953005346127873",1,0,0,0,0,0,1,0,0,0,"real"
"783910","546760991132753920",1,0,1,0,0,0,1,0,0,0,"real"
"1281006","584882903991062528",1,0,0,0,0,0,0,0,0,0,"real"
"242983","396863048952348672",0,0,1,0,0,0,0,0,0,0,"real"
"312308","433857194077863936",0,0,1,0,1,0,0,0,0,0,"real"
"1446943","591353264475492353",1,0,0,0,0,0,1,0,1,1,"real"
"904597","560916340676907008",1,1,1,1,0,1,1,0,0,0,"real"
"1060287","572993146910482432",1,0,0,0,0,0,1,0,1,1,"real"
"1332145","587089229685067776",0,0,2,1,0,0,0,0,0,1,"real"
"970220","566434275222777856",1,0,0,0,1,0,1,0,0,1,"real"
"918815","562134673480900608",0,0,0,0,0,1,2,0,1,0,"real"
"960594","565681816397701120",0,0,0,0,0,0,1,0,0,0,"real"
"299875","428781444727451648",1,1,2,2,1,1,2,1,1,1,"real"
"1347426","587697732254597120",2,0,1,1,0,0,2,0,2,2,"real"
"226185","384925745694269440",1,0,2,0,0,0,2,0,0,0,"real"
"1352124","587857212267036672",0,0,1,0,1,0,0,0,0,0,"real"
"1122232","576992731429392384",0,0,1,0,0,0,1,0,0,0,"real"
"1285977","585117387327873026",0,0,0,0,0,0,0,0,0,1,"real"
"892756","559758080796532736",0,0,1,0,1,0,0,1,0,0,"real"
"938636","563851041498603520",0,0,0,0,0,0,0,0,0,1,"real"
"284038","420951302689259520",1,0,0,0,0,0,1,0,0,0,"real"
"855775","555613635242770432",0,1,0,0,0,0,0,0,0,1,"real"
"600469","515868816275177473",1,0,0,1,0,1,1,1,1,1,"real"
"1000694","568978454370234368",1,2,1,0,1,0,1,0,0,0,"real"
"99909","233604607098626049",1,0,0,0,0,0,0,0,0,0,"real"
"1397144","589600065972359168",0,0,2,1,1,0,0,0,0,0,"real"
"1158553","579084002541203456",0,0,0,0,0,0,0,0,0,1,"real"
"1283112","584956798370615296",0,0,0,0,0,0,4,0,3,0,"real"
"178749","343915427715481600",0,0,0,0,0,0,1,0,0,0,"real"
"521246","499858787474231296",0,0,0,0,0,0,0,0,0,1,"real"
"1114464","576475289384947712",0,0,0,0,0,1,1,0,1,1,"real"
"1520667","593618999465881600",0,0,1,1,0,0,0,0,0,0,"real"
"1455071","591609242362056704",1,0,1,1,0,0,1,0,0,0,"real"
"1357387","588100328547082240",0,0,1,1,0,0,0,0,0,2,"real"
"618614","519306192267390976",0,1,1,1,1,0,0,0,0,0,"real"
"397200","464953428868087808",0,1,0,0,0,0,1,0,1,2,"real"
"365183","454634516074602496",0,1,1,0,1,1,0,0,0,0,"real"
"171217","336593926796496896",0,1,1,1,1,0,1,1,0,0,"real"
"72732","156897033129693185",0,0,0,0,0,0,0,0,0,1,"real"
"528557","501739000215134208",0,1,1,1,1,0,0,1,0,0,"real"
"497737","493934689074577408",0,1,1,1,1,0,0,1,0,0,"real"
"1351101","587824893560885248",1,0,0,0,0,0,0,0,0,0,"real"
"979227","567237829386715138",0,0,0,0,0,0,1,0,0,0,"real"
"1287356","585169678827298816",2,0,0,0,0,0,1,0,0,0,"real"
"984275","567649642545164288",1,0,0,0,0,2,2,0,2,0,"real"
"885771","559015801898819586",0,0,0,0,0,0,1,0,1,0,"real"
"150247","313709568393875456",1,1,0,0,1,0,1,0,0,1,"real"
"91368","212473261102084097",1,0,0,0,0,0,2,0,1,1,"real"
"512900","4978092320",1,0,0,0,0,0,3,0,1,1,"real"
"923752","562554093991116801",0,1,1,1,0,1,0,1,0,0,"real"
"477267","488436126219120640",0,1,1,1,1,0,0,1,0,0,"real"
"22902","256160074333040640",0,0,0,0,0,0,1,0,1,0,"fake"
"222189","381950107274723328",0,0,0,0,0,0,1,0,0,0,"real"
"406217","467910340018069504",1,0,0,0,0,0,0,0,0,0,"real"
"842294","554156132449529856",1,1,0,0,0,0,1,0,1,0,"real"
"1187806","580628055015690240",0,0,0,0,0,0,1,0,1,1,"real"
"1241591","583061475180175360",0,1,2,1,1,0,0,1,0,0,"real"
"925644","562719283583934464",0,0,3,0,1,0,0,0,0,0,"real"
"160410","325665877414535168",1,0,0,0,0,0,1,0,0,1,"real"
"491901","492323001883303937",3,0,0,0,0,0,3,0,2,2,"real"
"1418729","590368239760244738",0,2,0,0,0,0,0,0,0,0,"real"
"1319844","586548230298583040",0,0,2,2,2,0,1,0,1,0,"real"
"400882","466192442333880320",0,0,0,0,0,0,0,0,0,2,"real"
"465489","485219835689701377",1,0,0,0,0,0,2,0,2,1,"real"
"1335445","587247401615826944",0,0,1,0,0,0,0,0,0,0,"real"
"484383","490360447543963649",1,0,1,0,0,0,1,0,1,1,"real"
"1051637","572480215542325248",0,0,0,1,0,0,0,0,0,0,"real"
"409660","469132899166720000",0,1,0,0,1,0,0,0,0,0,"real"
"1094191","575164584702705664",0,0,1,0,0,0,1,0,0,0,"real"
"721185","537565331485917184",0,1,1,1,1,0,2,1,0,0,"real"
"1182252","580361115160428544",0,1,0,0,0,1,1,0,0,0,"real"
"202809","365702771778920449",0,0,0,1,0,0,1,0,1,0,"real"
"816442","551069316381024256",1,0,0,0,0,0,1,0,1,0,"real"
"516863","498945670351319040",0,0,0,0,0,0,1,0,1,0,"real"
"471261","486847238975414272",0,0,1,1,0,0,0,0,0,0,"real"
"609909","517578919432556545",1,0,0,0,0,0,1,0,1,1,"real"
"30450","270828100173053952",0,1,1,0,1,0,1,1,0,0,"fake"
"384005","460909022388822019",2,0,2,1,1,2,1,0,1,1,"real"
"1254713","583678954717974529",0,0,1,0,0,0,0,0,0,0,"real"
"584010","512807919239188481",1,0,2,0,1,0,1,1,1,0,"real"
"624796","520478061561905152",1,0,0,0,0,0,1,0,1,1,"real"
"94728","220852839625396224",1,0,0,0,0,0,0,0,0,0,"real"
"1040798","571701919900684291",0,0,0,0,0,0,1,0,0,1,"real"
"241634","395905951196528640",1,0,0,0,0,0,1,0,0,0,"real"
"261184","408809073245945857",0,1,0,0,0,0,1,0,0,1,"real"
"101350","236958684100583424",1,1,1,1,1,1,2,0,2,1,"real"
"423848","473623344831823873",1,0,0,0,0,0,1,0,0,0,"real"
"630359","521584451131035650",0,0,0,0,0,0,2,0,1,0,"real"
"1130229","577499577403641856",0,0,2,1,1,0,1,1,1,0,"real"
"912417","561694991492608000",0,0,0,0,0,0,1,0,0,0,"real"
"264668","410785313544368128",0,0,0,0,0,0,0,0,0,1,"real"
"37375","296809730775601152",0,1,0,0,0,0,0,0,0,1,"fake"
"201793","364889740681572352",0,0,0,0,0,0,1,0,0,0,"real"
"289853","424023686480289792",0,0,0,0,0,0,1,0,0,0,"real"
"1313435","586285512127815681",1,0,0,0,0,0,2,0,2,2,"real"
"624543","520419413221457920",0,1,2,1,1,0,0,1,1,0,"real"
"454490","482192533033062400",1,0,0,0,0,0,0,0,0,0,"real"
"1335424","587246327697924098",0,1,1,1,1,1,0,1,0,0,"real"
"740789","540562600702910464",1,0,0,0,0,1,1,0,1,1,"real"
"1437439","591024588378673152",0,0,1,0,1,0,0,1,0,0,"real"
"1220294","582160141878845440",1,1,1,1,0,1,2,1,2,1,"real"
"617682","519147573987131392",0,0,0,0,0,0,1,0,0,0,"real"
"1410973","590122481375019008",1,0,0,0,0,0,1,0,1,1,"real"
"1315165","586345529186988032",0,1,1,0,1,0,0,0,0,1,"real"
"54314","323495801206747136",0,0,0,0,0,0,1,0,0,1,"fake"
"331272","442080153565294592",1,0,0,0,0,0,0,0,0,0,"real"
"105678","246292322957012992",1,0,1,0,1,0,0,1,0,0,"real"
"1162549","579348673366216704",0,0,0,0,0,0,1,0,1,0,"real"
"507230","496390585553412096",1,2,1,1,1,0,1,1,1,1,"real"
"630593","521646715028652033",0,0,0,0,0,0,1,0,0,0,"real"
"560530","508481860133859328",2,0,1,0,1,0,3,1,0,0,"real"
"1452733","591508239889473537",0,0,1,1,0,0,0,0,0,0,"real"
"1353480","587934000867512321",0,0,0,0,0,0,1,0,0,0,"real"
"568675","510021099510595585",4,0,1,0,0,1,1,0,1,0,"real"
"956071","565317431615557633",1,0,0,0,0,0,1,0,1,1,"real"
"794287","548092105068138497",0,0,0,0,0,0,1,0,0,0,"real"
"218086","378424256797089792",1,1,1,1,1,1,1,1,1,2,"real"
"256323","405658782262247424",1,0,0,0,0,0,1,0,0,0,"real"
"166707","332180699689922560",1,0,0,0,0,1,2,0,2,2,"real"
"188070","352493645800288256",0,1,0,0,0,0,0,0,0,0,"real"
"328450","440974748189618176",0,1,1,1,1,0,0,1,0,0,"real"
"669315","528703056624369664",1,0,0,0,0,1,1,0,1,1,"real"
"228865","386926610878050304",0,0,0,0,0,1,1,0,1,0,"real"
"301105","429372399666999296",1,0,0,0,0,0,0,0,0,0,"real"
"518678","499299230176264192",0,1,1,0,1,0,1,0,1,0,"real"
"1109920","576189504119128065",0,0,0,0,0,0,1,0,1,0,"real"
"1477505","592376104272269312",0,0,1,1,0,0,1,1,1,0,"real"
"595282","514901835727908864",2,1,0,0,0,0,2,0,0,0,"real"
"1339127","587376594399993858",1,0,1,0,0,0,1,0,0,0,"real"
"1167112","579600862554791936",0,1,1,1,0,1,0,1,0,0,"real"
"757817","542903408412598273",0,0,2,0,1,0,0,1,0,0,"real"
"356559","451534733998964737",1,0,0,0,0,0,1,0,1,1,"real"
"1356027","588048619791638528",0,0,2,0,0,0,0,0,0,1,"real"
"1345048","587610003114168321",1,1,1,1,1,0,0,0,0,0,"real"
"611031","517814714563178496",0,2,2,2,2,2,2,0,0,2,"real"
"193044","356993066361565184",0,0,0,0,0,1,1,0,1,0,"real"
"893038","559784305501933568",0,0,1,0,0,0,0,0,0,0,"real"
"516008","498690488200077313",0,0,0,1,0,0,0,0,0,0,"real"
"1177047","580094308654579712",0,0,1,0,1,0,0,0,0,1,"real"
"26039","261004494723223552",1,0,0,0,0,0,2,0,0,0,"fake"
"517750","499060299933044736",1,1,1,1,0,0,1,0,0,0,"real"
"1495883","592909382255542275",0,0,0,0,0,0,2,0,1,0,"real"
"531393","502269783409455104",0,0,0,0,0,0,0,0,0,1,"real"
"866850","556985782767214594",1,1,0,0,1,1,1,0,1,0,"real"
"1486045","592645336931274752",2,1,0,0,1,0,2,1,1,1,"real"
"377763","459066214585602048",0,0,0,0,0,0,1,0,1,0,"real"
"20756","249588517938798592",0,0,0,0,0,0,0,1,0,0,"fake"
