"id","trust","fear","negative","sadness","anger","surprise","positive","disgust","joy","anticipation","realFAKEcat"
"1385337","591253621683003393",0,0,1,1,1,0,0,0,0,1,"real"
"1216106","584573172902662144",2,1,2,1,2,0,2,2,1,1,"real"
"1244527","585845903417810944",1,0,1,0,0,0,1,0,1,1,"real"
"1169820","582512555869892608",0,0,0,0,0,0,2,0,0,0,"real"
"1027244","574677906191843328",1,1,1,1,1,0,1,1,0,0,"real"
"1465049","593732466147500032",1,1,3,1,0,0,1,0,1,0,"real"
"1315919","588733321531686912",2,1,1,1,0,2,1,0,1,0,"real"
"209580","412896396396605441",1,0,0,0,0,1,1,0,1,0,"real"
"81249","300073131295510528",0,0,1,1,0,0,0,0,0,0,"real"
"1045211","575810595783634944",0,0,0,0,0,0,1,0,0,0,"real"
"554686","518248272645734400",0,2,2,2,1,1,0,2,0,2,"real"
"1464965","593729144590041088",2,0,0,0,0,1,2,1,2,2,"real"
"459916","499280890178969600",3,0,1,0,0,0,2,0,1,0,"real"
"96255","319570014577504256",0,0,0,0,1,0,1,0,0,0,"real"
"1105149","579416006692458496",1,0,1,0,1,0,0,0,0,1,"real"
"1033637","575076722791469057",0,0,0,0,0,0,1,0,0,1,"real"
"145927","367389423996268544",0,0,1,0,1,0,0,1,0,0,"real"
"1399702","591718489116778496",0,0,0,0,0,0,0,0,0,1,"real"
"1274834","587144684755034113",0,0,0,0,0,1,0,0,0,0,"real"
"62259","272419525478211585",0,0,1,1,0,0,0,1,0,1,"real"
"689153","541594237632933888",1,0,0,0,0,0,1,0,0,0,"real"
"671871","539024975231856640",0,0,1,0,0,0,1,1,1,0,"real"
"1129424","580652594852397056",0,1,2,1,2,0,0,1,0,0,"real"
"445037","495406607388651520",0,0,1,0,0,0,1,0,0,2,"real"
"1272781","587061264574099456",0,2,2,1,2,0,0,0,0,0,"real"
"631785","532450599707484160",0,1,0,0,0,0,0,0,0,0,"real"
"941671","568955425510461440",0,0,0,0,0,0,1,0,0,0,"real"
"379847","477735339620966401",0,0,0,0,0,0,1,0,0,0,"real"
"431784","491991151725916160",0,4,3,2,4,0,0,2,0,0,"real"
"247902","431508170343985152",0,0,0,0,0,0,1,0,1,0,"real"
"1287015","587633039188033536",1,0,1,0,0,0,2,0,0,0,"real"
"1093277","578706744316207104",0,1,0,0,0,0,2,0,1,2,"real"
"896168","565214303457128448",0,0,1,0,0,0,0,0,0,0,"real"
"639519","533866927429791745",0,0,0,0,0,0,0,0,0,1,"real"
"1481905","78545948967567360",0,0,0,0,0,0,2,0,1,0,"real"
"320625","459500414895812608",1,0,0,0,0,0,0,0,0,0,"real"
"965840","570658123100213248",2,0,0,0,0,1,3,0,2,1,"real"
"869769","562980641818812418",0,0,1,1,0,1,0,0,0,0,"real"
"565938","520428770659160064",0,0,0,0,0,1,2,0,2,1,"real"
"980958","571567900072521729",1,0,0,0,0,0,1,0,0,0,"real"
"621862","530670498732965888",0,0,0,0,0,0,1,0,1,0,"real"
"510216","510067688475881472",0,0,1,0,0,0,0,0,0,0,"real"
"243866","430058249195651072",0,1,2,1,2,1,0,1,0,0,"real"
"107918","33199446590230528",0,1,1,0,0,0,0,1,0,0,"real"
"303972","453730258617782273",1,0,0,0,0,0,1,0,0,0,"real"
"1168940","582445095607144448",0,0,1,1,0,0,0,0,0,0,"real"
"568057","520925626564612096",0,0,1,0,1,0,0,0,0,0,"real"
"695257","542391048497278976",0,0,1,0,1,0,2,1,0,0,"real"
"553826","518077952374743040",1,0,0,0,0,0,2,0,1,0,"real"
"214395","415475086418657280",2,0,0,0,0,0,2,0,1,0,"real"
"186494","398323160816181248",0,0,0,0,0,0,2,0,0,1,"real"
"1324845","589062573233836034",0,0,1,0,1,0,0,0,0,0,"real"
"993016","572483209356681216",1,0,0,0,0,0,1,0,0,0,"real"
"1455528","593440948832575488",0,1,1,1,0,0,0,0,0,0,"real"
"1401029","591761708613435393",1,0,0,0,0,0,1,0,0,0,"real"
"528627","513411699081478145",2,0,0,0,0,2,4,0,2,2,"real"
"225901","421187242791432192",0,0,0,0,0,0,1,0,0,1,"real"
"102572","326421162085208064",1,0,1,0,0,0,1,0,0,0,"real"
"371766","475434490278727680",0,1,0,0,0,1,1,0,1,1,"real"
"1475467","594029325936033792",0,1,0,0,0,0,1,1,0,0,"real"
"726690","546935125489885184",0,1,1,1,1,0,0,1,0,0,"real"
"983463","571799420863438848",0,0,0,0,0,0,0,0,0,1,"real"
"1059450","576754399751598080",1,0,0,0,0,1,1,0,1,1,"real"
"523014","512421632426512384",2,0,1,1,1,1,2,0,2,3,"real"
"711160","544683990699892736",1,0,0,0,0,0,3,0,3,2,"real"
"1467127","593802253418508290",1,0,0,0,0,0,1,0,1,1,"real"
"1062782","576953203838816256",0,0,1,1,0,0,0,0,0,0,"real"
"900716","565592299720437763",0,0,1,0,0,0,0,0,0,0,"real"
"608202","528217668948480000",1,0,0,0,0,0,1,0,0,0,"real"
"1215995","584569866612449280",1,2,1,1,1,0,3,0,2,2,"real"
"32191","211177115788382210",0,0,0,0,0,1,1,0,1,1,"real"
"606829","527969174471966721",1,1,2,1,0,0,1,0,0,0,"real"
"1211148","584386282152796160",1,0,0,0,0,0,0,0,0,0,"real"
"959333","570207168500084736",0,0,0,0,0,0,1,0,1,0,"real"
"668783","538502650539814912",0,2,2,2,2,0,0,2,0,0,"real"
"487676","505408632255942656",0,1,1,2,0,0,1,0,0,0,"real"
"90371","311991629793861632",2,0,1,0,0,0,0,0,0,2,"real"
"1469982","593885150158594048",0,0,0,0,0,0,0,0,0,1,"real"
"892937","564949604668817408",0,1,2,1,1,0,0,1,0,0,"real"
"1176798","582771935081201664",1,0,0,0,0,0,1,0,0,1,"real"
"1192524","583493514131972096",0,1,1,0,1,0,0,0,0,0,"real"
"1442508","593074706594533377",0,0,1,1,1,0,0,0,0,0,"real"
"1114507","579880592109600768",0,1,0,0,0,0,0,0,0,0,"real"
"1484443","89122573253750784",0,0,1,1,0,1,0,0,0,1,"real"
"1125154","580438762582315009",0,0,0,0,0,0,1,0,0,1,"real"
"1241295","585673302284316672",0,0,1,0,0,0,0,0,0,0,"real"
"984869","571893730740854784",1,0,0,0,0,0,1,0,0,0,"real"
"604046","527531684842180608",2,0,0,0,0,0,3,0,0,1,"real"
"40936","232702339767742464",0,0,1,0,0,0,0,0,0,1,"real"
"544093","516324179998543872",1,1,0,0,0,0,1,0,1,1,"real"
"656472","536723315855872000",0,0,1,0,0,0,0,1,0,0,"real"
"197934","405841709075935234",1,0,0,0,0,0,0,0,0,0,"real"
"238725","427667253245403137",1,1,1,0,1,0,1,1,1,1,"real"
"690478","541748441693433856",0,0,0,0,0,0,0,0,0,1,"real"
"750271","550169447777193985",1,0,0,0,0,1,1,0,1,1,"real"
"1000199","572928096904478720",0,0,0,0,0,0,1,0,0,0,"real"
"579596","522968328244326400",0,0,0,1,0,0,1,0,0,0,"real"
"1259646","586470612056481793",1,0,0,0,0,0,1,0,1,0,"real"
"18262","170292190814289920",0,0,1,0,0,0,0,0,0,0,"real"
"1270799","586984087979556866",2,0,0,0,0,2,2,0,2,1,"real"
"1391784","591444591837982721",0,0,0,0,0,0,1,0,0,0,"real"
"651352","535873879231954944",0,0,0,0,0,0,1,0,0,0,"real"
"1078226","577864981313499137",0,0,1,0,1,0,1,1,1,0,"real"
"259146","436340506813952001",0,0,1,0,0,0,0,0,0,0,"real"
"124872","348319415189778432",0,0,1,1,0,0,0,0,0,2,"real"
"339022","465149005983653888",1,1,0,0,0,1,2,0,1,2,"real"
"311626","456452100788981761",1,0,1,1,1,1,1,0,1,1,"real"
"1465668","593760563018104832",1,0,0,0,0,1,2,0,2,1,"real"
"346829","467690282402979841",0,0,0,0,0,0,1,0,1,0,"real"
"834820","559830091929100289",1,0,1,0,0,0,1,0,0,1,"real"
"966565","570697407870083073",0,0,0,0,0,0,1,0,0,0,"real"
"1402213","591794115651633152",0,0,2,0,1,0,0,0,0,0,"real"
"739973","548737721510797315",1,0,0,1,0,0,1,1,1,1,"real"
"1428985","592709653986996224",2,0,0,0,0,0,2,0,0,1,"real"
"511132","510216136932093952",0,0,1,0,1,0,1,1,0,0,"real"
"464152","500294878165598208",2,3,1,1,1,0,1,0,1,1,"real"
"847995","561085100394553344",0,0,0,0,0,0,1,0,0,0,"real"
"663525","537729500956471296",1,0,0,0,0,0,1,0,0,0,"real"
"609030","528379183635136513",0,0,0,0,1,0,0,0,0,0,"real"
"1411719","592127216021950466",0,0,0,0,0,0,1,0,0,1,"real"
"1060350","576807674077007873",1,1,1,1,0,0,0,0,0,0,"real"
"692572","542009584605724672",1,1,1,1,1,0,1,1,0,0,"real"
"1425265","592565040500199424",0,0,1,1,0,0,1,0,0,0,"real"
"846952","561001960879300608",1,1,2,0,2,1,1,2,1,1,"real"
"1251694","586166904642936832",1,0,0,0,0,0,1,0,1,1,"real"
"465584","500709386327560192",0,0,0,0,0,0,0,0,0,2,"real"
"1355480","590228386661826561",0,1,0,0,0,0,1,0,0,1,"real"
"806091","556757907002257408",1,0,0,0,0,0,2,0,1,2,"real"
"843774","560680046348619776",0,0,1,0,0,0,0,0,0,0,"real"
"445117","495420060832661505",1,1,1,1,1,0,1,1,0,0,"real"
"123835","347497375230730240",1,0,0,0,0,0,1,0,1,1,"real"
"1264764","586712888162652162",0,0,0,0,0,0,0,0,0,2,"real"
"524298","512652140355915777",0,0,1,0,0,0,1,0,1,0,"real"
"262371","437796830437322753",1,1,2,2,1,0,1,1,1,1,"real"
"145306","366796042886324226",1,0,0,0,0,0,2,0,0,0,"real"
"626742","531577004613984256",0,0,0,0,0,0,1,0,1,0,"real"
"1375315","590921999624507392",1,0,0,0,0,0,2,0,2,1,"real"
"675055","539516029202735104",1,2,3,3,2,1,1,2,1,1,"real"
"674451","539434189926318081",0,0,1,0,0,0,0,0,0,0,"real"
"412242","486732281705271296",0,0,1,0,1,0,2,1,2,2,"real"
"232809","424895746203066369",0,0,1,0,0,0,0,0,0,0,"real"
"629453","532040144371851264",2,1,2,0,0,0,3,0,2,2,"real"
"1132613","580813428891246593",0,1,1,1,1,0,0,1,0,1,"real"
"584594","523959256022659072",1,0,0,0,0,0,1,0,1,0,"real"
"466754","501043460397608960",0,0,0,0,0,0,1,0,0,0,"real"
"808688","557019041551122432",1,1,1,1,1,0,1,1,0,0,"real"
"386378","47944210384556032",0,1,1,0,1,0,0,0,0,0,"real"
"1468026","593824986789322752",0,1,2,1,1,0,0,1,0,0,"real"
"523639","512534738301501440",3,0,0,0,0,1,3,0,2,0,"real"
"260456","436951275888836608",1,0,0,0,0,0,0,0,0,0,"real"
"1375612","590930764339875840",2,0,0,0,0,0,3,0,2,0,"real"
"968017","570776193437339648",0,0,2,0,0,0,0,2,0,0,"real"
"575164","522220257587380224",0,1,1,0,0,0,0,0,0,0,"real"
"102875","326744110423756800",0,0,0,0,0,0,1,0,1,1,"real"
"260651","437035409906733056",0,0,0,0,0,0,1,0,0,0,"real"
"987629","572115246829068288",1,0,0,0,0,0,1,0,1,1,"real"
"86998","307616839561793537",1,0,2,2,0,0,2,2,0,0,"real"
"1280643","587383415684599808",1,1,1,1,1,0,1,1,1,1,"real"
"951730","569708635049209858",1,0,0,0,0,0,1,0,1,1,"real"
"178290","392759015559532546",0,1,1,1,0,1,0,0,0,2,"real"
"290741","448973731126190080",1,0,1,0,0,0,2,0,1,0,"real"
"632187","532554964577841152",0,2,2,1,1,0,1,0,0,0,"real"
"611577","528898310908571648",0,0,1,1,0,1,2,0,1,1,"real"
"162049","380690668298833922",0,0,0,0,0,0,1,0,0,0,"real"
"721752","546163075167301632",0,0,0,0,0,0,1,0,0,0,"real"
"1294955","587940619693137920",0,0,1,0,0,0,0,0,0,0,"real"
"960059","570257314755649536",1,0,0,0,0,0,1,0,0,0,"real"
"1217893","584686170698690560",1,1,3,2,1,0,1,1,1,0,"real"
"405590","484901463261319169",3,2,0,1,1,0,3,0,0,0,"real"
"677370","539889743882747904",0,1,2,2,1,0,0,0,0,1,"real"
"312766","456883701444780032",1,0,0,0,0,0,1,0,0,0,"real"
"778423","553510920048361472",1,0,1,1,0,0,0,0,0,0,"real"
"1024211","574463732786446337",1,1,0,0,0,0,0,0,0,0,"real"
"1106887","579506725046239233",0,0,0,0,1,0,0,0,0,0,"real"
"474635","502627628118192128",0,0,1,0,0,1,1,0,0,1,"real"
"730461","547478705879392256",0,1,1,2,0,0,0,1,0,0,"real"
"93973","316689876508610560",0,1,1,0,0,0,0,0,0,0,"real"
"805504","556664471838789633",1,0,0,0,0,0,1,0,0,0,"real"
"598276","526545890895740929",0,1,1,2,2,0,2,1,1,1,"real"
"938297","568676919488552960",0,1,0,0,0,0,0,0,0,0,"real"
"252538","433434655195267072",1,1,0,0,2,0,1,0,0,3,"real"
"324127","460602888725602304",1,0,0,1,1,1,1,0,1,1,"real"
"1447429","593207798390886403",1,1,1,0,0,0,1,0,1,2,"real"
"980059","571507085822697474",2,0,0,0,0,0,2,0,2,0,"real"
"1486395","97355832051761153",1,0,0,0,0,2,2,0,2,2,"real"
"552002","517749606281916416",0,0,1,0,0,0,0,1,0,0,"real"
"1472275","593947851991879680",0,0,0,0,0,2,0,0,0,0,"real"
"655792","536649392288038914",1,0,0,0,0,0,2,0,1,0,"real"
"404635","484626876141666304",0,0,0,0,0,1,0,0,0,0,"real"
"796687","555574617830465538",0,0,0,0,0,0,0,1,0,0,"real"
"1302221","588216398305955841",1,0,0,0,0,0,2,0,0,1,"real"
"1070762","577442309538725888",0,0,0,0,0,0,1,0,1,1,"real"
"671534","538955703084261378",0,0,0,0,0,0,0,0,0,1,"real"
"1037066","575299969348861952",1,0,1,0,0,0,1,1,0,0,"real"
"289813","448634560666816512",2,0,0,0,0,0,3,0,0,1,"real"
"1127426","580549621333803008",0,0,0,0,0,0,1,0,0,0,"real"
"103369","327253188472348672",1,0,0,0,0,0,2,0,1,0,"real"
"1277808","587285434985803777",0,0,1,1,0,0,0,0,0,0,"real"
"260188","436843792378118144",0,1,0,0,1,0,0,0,0,1,"real"
"81032","299702355035828224",0,0,1,0,0,0,1,0,1,0,"real"
"584107","523865566306525184",1,0,0,0,0,1,1,1,1,1,"real"
"40692","232171740111970307",1,0,0,0,0,0,1,0,0,0,"real"
"1446742","593188449349292034",0,1,2,1,1,0,0,0,0,0,"real"
"910339","566362227754545152",0,0,0,0,0,0,1,0,0,0,"real"
"556815","518746591662858240",1,0,0,0,0,1,1,0,1,0,"real"
"474637","502627761035685889",0,0,1,0,0,1,1,0,0,1,"real"
"499968","508066268109225984",1,0,0,0,0,2,2,0,1,1,"real"
"1443897","593111567069093888",0,0,1,1,0,1,1,0,1,1,"real"
"1407048","591969173648998400",0,0,0,0,0,0,1,0,1,0,"real"
"34965","218160816975921154",0,1,1,1,1,0,0,0,0,0,"real"
"355079","470403713513705472",1,2,3,2,1,0,0,0,0,1,"real"
"45687","243722065142747136",1,0,0,0,0,0,1,0,1,0,"real"
"21306","179769649670533120",0,1,0,0,0,1,1,0,0,0,"real"
"456898","498565486641020929",1,1,0,0,0,0,2,0,1,2,"real"
"88152","309086368770977792",0,1,1,1,1,0,1,1,0,1,"real"
"313973","457346776765169664",2,1,2,1,1,1,3,1,2,1,"real"
"1245469","585882586251206656",0,0,1,0,0,1,0,1,0,1,"real"
"928422","567873032754061313",2,1,1,1,1,1,2,1,2,2,"real"
"595914","526072670824443905",1,0,0,0,0,0,1,0,1,1,"real"
"815461","557737901413658624",0,0,1,1,1,0,0,0,0,0,"real"
"701478","543240985057034240",0,0,0,0,0,0,0,0,0,1,"real"
"857434","562038230875250689",1,0,0,0,0,1,2,0,2,0,"real"
"359494","471829858188685312",1,0,1,1,0,0,1,0,1,1,"real"
"68560","282142718623363072",1,0,1,1,0,0,1,1,1,1,"real"
"1122034","580259252154937344",0,1,0,0,0,0,0,0,0,1,"real"
"109072","333302365417533440",0,1,1,1,1,0,2,0,0,0,"real"
"598086","526518645850009600",1,1,2,1,2,1,1,2,0,1,"real"
"261504","437428340296024065",0,1,0,0,0,0,0,0,0,1,"real"
"734445","547943936166473729",1,0,0,0,0,1,1,0,1,1,"real"
"401009","483711095459151872",0,0,0,0,0,0,1,0,1,0,"real"
"264553","438751212855652352",1,0,0,0,0,0,1,0,0,0,"real"
"701019","543179611291410432",0,1,2,1,0,0,0,0,0,0,"real"
"429934","491558938043633664",0,0,0,0,0,0,0,0,0,1,"real"
"1180294","582946512180764672",1,0,0,0,0,0,1,0,0,0,"real"
"596840","526255389260906496",0,0,1,1,0,0,0,0,0,0,"real"
"191573","401614535938699264",0,1,1,1,1,0,0,0,0,0,"real"
"1137517","580969920843776001",1,0,0,0,0,0,3,0,0,0,"real"
"295327","450676211652366336",1,1,1,1,1,0,1,1,1,0,"real"
"436692","493266777611051009",1,0,0,0,0,0,1,0,1,1,"real"
"1251839","586172124269674496",0,0,0,0,0,0,1,0,0,0,"real"
"1314592","588687023432716288",0,0,0,0,0,0,1,0,0,0,"real"
"268226","440325887113035776",0,0,0,1,0,0,2,0,1,0,"real"
"443552","495037266096832512",1,0,0,0,0,0,1,0,0,0,"real"
"699019","542887621114880000",1,0,0,0,0,0,1,0,0,0,"real"
"1263616","586654861434814465",0,0,1,0,0,0,0,0,0,0,"real"
"581558","523332452182274049",0,1,1,1,1,0,0,0,0,0,"real"
"1332689","589368332274552832",0,1,1,1,1,1,0,1,0,0,"real"
"1054692","576411436307464193",0,1,1,1,1,0,0,0,0,0,"real"
"1072616","577559334051188736",3,2,2,2,3,0,2,1,2,1,"real"
"1421827","592473430718586880",0,0,1,0,0,0,1,0,0,1,"real"
"324905","460825976914862080",1,0,0,0,0,0,0,0,0,0,"real"
"1361202","590397406438498304",0,0,0,0,0,0,0,0,0,1,"real"
"442875","494905119302254592",1,0,1,0,0,0,1,1,0,0,"real"
"598322","526550640340635648",0,0,1,0,0,0,0,0,0,0,"real"
"86751","307308220261728256",1,0,0,0,0,0,4,0,0,0,"real"
"799810","555937895929102336",1,0,0,0,0,0,1,0,0,0,"real"
"1472573","593954454384340992",0,0,0,0,0,0,0,1,1,0,"real"
"938144","568658957247467521",1,0,0,0,0,0,1,0,0,1,"real"
"715146","545230544343429122",0,0,1,1,0,0,0,1,0,0,"real"
"557392","518856003811819521",2,0,0,0,0,0,1,0,1,0,"real"
"623446","530965639704637440",0,0,1,0,0,0,0,0,0,0,"real"
"1340554","589673912260120576",0,0,0,0,0,0,0,0,0,1,"real"
"660581","537267765162156032",0,0,0,0,0,0,1,0,1,0,"real"
"477947","503387725316100096",1,0,0,0,0,1,2,0,2,2,"real"
"102166","32606962629746689",1,0,0,0,0,0,2,0,0,0,"real"
"833741","559722910974480386",1,0,0,0,1,1,2,0,1,3,"real"
"1371375","590754712863039489",0,0,0,0,0,0,2,0,0,0,"real"
"189719","400497142239735808",0,0,0,0,0,0,1,0,0,0,"real"
"699667","542979143978483712",0,0,0,0,0,0,1,0,0,0,"real"
"1299241","588119401758457856",0,0,0,0,0,0,1,0,0,0,"real"
"935555","568470284405059584",0,0,1,0,0,0,1,1,0,0,"real"
"386694","479497390215286784",0,0,0,0,0,0,1,0,1,0,"real"
"1078085","577857754007752704",0,1,0,0,0,1,1,1,1,0,"real"
"145093","366655199823138817",1,1,1,1,1,0,2,0,1,0,"real"
"553845","518081207649566721",0,0,0,0,0,0,1,0,0,0,"real"
"1327433","589154766913081344",0,0,1,0,1,0,0,1,0,0,"real"
"55189","260783911066533888",0,0,0,0,0,0,1,0,0,0,"real"
"821091","558338829807919104",0,0,1,0,1,0,0,1,0,0,"real"
"527114","513128135039397888",0,1,1,1,0,0,1,0,1,2,"real"
"668260","538420117689073666",2,0,0,0,0,1,2,0,2,2,"real"
"328106","461631646618247168",1,0,0,0,0,0,1,0,1,0,"real"
"280882","445438604630687744",0,0,0,0,0,0,0,0,0,1,"real"
"1481095","7538600203784192",1,0,0,0,0,0,1,0,0,0,"real"
"1444993","593140327088795648",0,1,1,1,1,0,1,1,0,1,"real"
"495534","507084688498778112",1,0,0,1,0,1,1,0,1,1,"real"
"1254409","586270171964301312",0,1,0,0,0,0,0,0,0,1,"real"
"1243933","585821029244792833",0,0,0,0,0,0,0,0,0,1,"real"
"977675","571363423482548224",0,0,0,0,0,0,1,0,1,0,"real"
"372091","475524161607987200",0,0,0,0,0,0,1,0,0,0,"real"
"1468478","593838569837428736",1,0,0,0,0,1,1,0,1,1,"real"
"1444783","593138174941081600",2,0,0,0,0,2,3,0,3,2,"real"
"1268175","586886942999969794",1,0,0,0,0,0,0,1,0,0,"real"
"765054","551947273178189824",0,0,0,0,0,0,0,0,0,1,"real"
"1442317","593071212206522368",0,1,1,1,1,1,0,0,0,0,"real"
"1178746","582884968923144193",1,0,3,1,0,0,1,0,0,0,"real"
"1373458","590859054723047424",1,0,0,0,0,1,2,0,2,2,"real"
"1239524","585617365175558144",0,0,0,0,1,0,0,0,0,0,"real"
"1392689","591461490915287040",0,1,2,1,1,0,0,2,0,0,"real"
"49531","251120485805477888",1,0,0,0,0,0,0,0,0,0,"real"
"461792","499707004198195200",0,0,0,0,0,0,2,0,1,0,"real"
"1044165","575751972722081792",0,0,1,0,1,0,0,0,0,0,"real"
"344082","466761013866422273",2,0,1,0,1,0,3,0,2,2,"real"
"1098771","579021844306612224",0,0,0,0,0,0,1,0,1,0,"real"
"970864","570974814799659008",1,0,0,0,0,0,1,0,1,1,"real"
"1051467","576198963625218049",0,0,1,1,0,0,0,0,0,0,"real"
"389232","480248103056838657",0,0,0,0,0,0,1,0,1,0,"real"
"1322242","588930361733816320",0,0,0,0,0,0,1,0,1,0,"real"
"652860","536175690685485057",0,0,1,0,0,0,1,1,0,1,"real"
"1274343","587121915677970433",1,0,0,0,0,0,1,0,0,0,"real"
"114150","338073426839343104",0,0,0,0,0,0,0,0,0,1,"real"
"482341","504283315340587008",0,0,1,1,0,0,0,0,0,0,"real"
"1337283","589550238580498432",1,0,2,0,0,0,3,0,0,0,"real"
"585479","524102303335186432",0,0,0,0,0,0,1,0,1,0,"real"
"1027722","574712611729752064",0,0,0,0,0,0,1,0,1,0,"real"
"372644","475742978506772480",0,0,0,0,0,1,2,0,2,2,"real"
"1189151","583351862503481344",0,0,1,0,1,0,0,0,0,0,"real"
"943156","569065236071903232",0,0,1,0,1,0,1,1,0,0,"real"
"362963","472940197840044032",0,0,0,0,0,0,1,0,0,0,"real"
"66922","279618160922075136",1,0,0,0,0,0,1,0,0,0,"real"
"461151","499566448571056128",0,0,1,0,1,0,0,0,0,0,"real"
"442719","494875757475155969",1,0,0,0,0,0,1,0,1,0,"real"
"399568","483358470259752961",0,0,0,0,0,0,0,0,0,1,"real"
"615773","529667451236417536",0,0,0,0,0,0,0,0,0,1,"real"
"1343290","589804636678131712",0,1,1,1,1,0,1,0,0,0,"real"
"813071","557491690299076608",1,0,0,0,0,1,2,0,2,2,"real"
"651017","535813754252820480",0,0,3,1,1,0,1,0,1,1,"real"
"934871","568414878534230017",0,0,0,0,0,0,1,0,1,1,"real"
"236197","426443133258170368",2,0,0,0,0,0,2,0,0,1,"real"
"706748","544122057806872576",1,0,0,0,0,0,2,0,0,0,"real"
"41527","234285387852427264",1,0,0,0,0,0,1,0,1,1,"real"
"1276825","587250008581414915",0,0,1,0,0,0,0,0,0,0,"real"
"257163","435570260347846656",1,0,0,0,0,0,1,0,1,0,"real"
"648339","535380671309438976",0,0,0,0,0,0,1,0,0,0,"real"
"1053373","576307749237063681",0,0,1,1,1,0,0,0,0,0,"real"
"623755","531047330217467904",0,0,0,0,0,0,1,0,0,0,"real"
"524178","512632222244147201",1,0,0,0,0,1,1,0,1,1,"real"
"567330","520727239571566592",1,1,1,1,2,0,1,2,1,0,"real"
"670445","538797984868089856",0,1,2,0,2,0,0,1,0,0,"real"
"1411601","592122588479950848",2,0,0,0,0,0,3,0,0,1,"real"
"685316","541013504426135553",1,1,1,1,0,0,0,0,0,0,"real"
"961247","570334749224407040",1,1,2,1,1,0,1,0,0,0,"real"
"1056490","576518819667189760",1,0,0,0,0,0,2,0,1,0,"real"
"1398700","591680801521074176",3,0,0,0,0,0,2,0,0,0,"real"
"1277606","587279389068394497",0,1,1,1,1,0,0,1,0,0,"real"
"1320492","588876872156454913",1,0,0,0,0,0,0,0,0,0,"real"
"224006","420325081991380993",0,0,1,1,0,0,0,0,0,0,"real"
"1030400","574870448145457152",0,0,1,1,0,0,0,0,0,0,"real"
"918045","567067043946835969",0,0,1,0,1,0,0,1,0,0,"real"
"383200","478653851839377408",0,1,1,0,2,0,0,0,0,0,"real"
"1215432","584554139004219392",0,0,1,1,0,1,1,0,1,1,"real"
"1087075","578343577236844544",0,0,0,0,0,0,0,0,0,1,"real"
"1310753","588533610417819648",2,1,3,1,2,0,1,2,1,1,"real"
"473838","502449440557264897",1,0,1,1,0,0,2,0,1,1,"real"
"1350477","590022861340876800",0,0,1,0,0,0,0,0,0,0,"real"
"867931","562795453465767936",0,0,2,1,1,0,0,1,0,0,"real"
"1387241","591318228183416833",1,0,0,0,0,0,1,0,1,0,"real"
"1153923","581762668920356865",1,0,0,0,0,0,1,0,1,1,"real"
"936502","568539962032791552",0,1,1,0,0,1,1,0,0,0,"real"
"737984","548432961163366400",0,0,1,0,0,0,0,0,0,1,"real"
"1301960","588207057683222528",0,0,0,0,0,0,1,0,0,0,"real"
"789072","554736929707548672",1,0,0,0,0,1,3,0,2,2,"real"
"1095808","578847844234194944",1,0,0,0,0,1,2,0,1,1,"real"
"491505","506258938837614593",0,0,1,0,1,0,0,1,0,0,"real"
"81958","301083353468248064",1,1,1,0,0,0,1,0,0,0,"real"
"1335873","589496258173112320",1,0,0,1,0,1,3,0,3,2,"real"
"81293","300157365922177025",0,0,0,0,0,0,1,0,0,0,"real"
"343403","466571204539998210",0,0,0,1,0,0,3,0,2,0,"real"
"896714","565258412930658304",0,0,2,0,0,0,0,0,0,0,"real"
"258660","436164240630505472",1,0,0,1,0,1,2,0,2,1,"real"
"209944","413095456072155137",1,0,0,0,0,0,1,0,0,0,"real"
"470312","501833477827076097",0,0,0,0,0,0,2,0,0,1,"real"
"1145510","581319879929700352",1,2,3,1,1,2,0,0,0,0,"real"
"10369","142660330454126592",1,0,0,1,0,0,1,0,0,0,"real"
"1467885","593820707370369024",3,0,0,0,0,2,3,0,3,3,"real"
"1038858","575400075725176832",2,1,0,0,0,1,4,0,3,3,"real"
"668518","538460778907459584",1,0,1,0,1,0,1,1,0,0,"real"
"889120","564623833974714369",3,0,0,0,0,0,3,0,2,2,"real"
"1331946","589321212238528512",0,0,0,0,0,0,0,0,0,1,"real"
"525111","512781160594673665",0,0,0,0,0,0,0,0,0,1,"real"
"246775","431056792341078017",1,0,0,0,0,0,0,0,0,0,"real"
"1216430","584586017627185153",0,1,1,1,0,0,0,0,0,1,"real"
"1309674","588507913326559232",0,0,2,0,0,0,0,0,0,0,"real"
"1376238","590946330501058560",0,0,0,0,0,0,2,0,1,1,"real"
"34251","216313214949003264",0,0,0,0,0,1,1,0,1,1,"real"
"758697","551183265080815618",0,1,1,1,1,1,1,0,0,0,"real"
"1300356","588153743562186752",0,1,1,0,0,2,2,1,2,1,"real"
"1268403","586895359814713344",0,1,1,0,1,1,0,0,0,0,"real"
"598147","526529365908398081",0,1,1,0,0,0,0,0,0,1,"real"
"503335","508801761998798848",1,0,0,1,0,0,2,0,1,1,"real"
"1068250","577278770907762688",1,0,0,0,0,0,1,0,1,0,"real"
"935832","568489139932401664",1,0,0,0,0,0,1,0,0,0,"real"
"820167","558242854732980225",1,0,1,0,1,0,1,0,1,0,"real"
"1457738","593500708093071360",0,0,1,0,1,0,1,0,1,1,"real"
"1081686","578031933000679424",1,0,1,0,0,0,1,0,0,0,"real"
