"id","trust","fear","negative","sadness","anger","surprise","positive","disgust","joy","anticipation","realFAKEcat"
"614881","518606498784501760",0,0,0,0,0,0,1,0,0,0,"real"
"1437194","591018069859835904",1,0,1,1,0,0,1,0,0,0,"real"
"668163","528466251593416704",0,0,0,0,0,1,0,0,0,0,"real"
"706666","535315445730267136",0,0,1,0,0,0,0,0,0,0,"real"
"611978","517968237300948992",1,0,0,0,0,0,1,0,1,0,"real"
"411269","469589429611274240",5,0,2,2,2,2,2,0,2,2,"real"
"195744","359397885047091203",1,1,1,1,0,0,1,0,1,1,"real"
"403578","467037648524419074",0,1,1,1,1,1,0,0,0,0,"real"
"178434","343557353171480576",0,2,2,1,1,1,2,1,2,1,"real"
"211884","373093893711347712",1,2,1,1,1,1,2,1,1,1,"real"
"952808","565016285101056001",0,1,1,1,1,0,0,0,0,0,"real"
"784422","546827203275915264",0,0,0,0,0,1,2,0,1,1,"real"
"870250","557348441752215552",0,1,1,1,1,0,0,0,0,0,"real"
"917976","562086900337356800",1,0,0,0,0,0,3,0,2,1,"real"
"1343092","587507244406714368",0,0,0,0,0,0,1,0,0,0,"real"
"271550","414571131002433536",0,0,1,1,0,0,1,0,0,0,"real"
"1112781","576381176945844224",0,0,0,0,0,0,0,0,0,1,"real"
"1438868","591062336569499649",1,0,0,0,0,0,2,1,1,1,"real"
"1405581","589911139900723201",1,2,3,0,2,0,3,1,3,1,"real"
"920199","562289380518150146",2,1,2,2,1,0,3,1,1,1,"real"
"857672","555866553128726528",0,0,1,0,0,0,0,0,0,1,"real"
"1329306","586977867617017857",0,0,0,0,0,0,0,1,0,0,"real"
"197983","361350345370243073",0,0,0,0,0,0,2,0,0,0,"real"
"1017493","570141529718673410",1,1,1,1,0,0,2,0,1,1,"real"
"1277296","584731167393472512",2,0,0,0,0,0,1,0,1,0,"real"
"1394750","589503180473499649",0,1,1,1,1,0,0,1,0,1,"real"
"1136221","577832434781138944",0,0,0,0,0,0,1,0,1,1,"real"
"923535","562529336817770497",1,0,0,0,0,0,1,0,0,0,"real"
"1157981","579052747275780096",0,0,0,0,0,1,0,0,0,0,"real"
"1185304","580516454065389568",0,0,1,0,0,0,0,0,0,0,"real"
"318259","436564193093767168",1,0,1,1,0,0,1,0,0,0,"real"
"1369461","588534577599119361",0,1,0,0,0,0,0,0,0,0,"real"
"833779","553127352905912320",0,0,1,0,1,0,0,1,0,1,"real"
"1137672","577908824415178752",1,0,0,0,0,0,1,0,1,1,"real"
"805605","549762380716982275",0,0,0,0,0,0,1,0,0,0,"real"
"465526","485231876639297536",1,1,0,0,1,1,1,0,1,1,"real"
"646731","524583804900360192",1,1,1,1,1,1,2,1,2,1,"real"
"465195","485157183638630400",1,0,0,0,0,0,3,0,3,1,"real"
"750699","541929329362763777",0,1,1,1,1,0,0,0,0,0,"real"
"985943","567786741344763904",1,2,1,1,2,1,1,1,1,2,"real"
"405179","467530826654023681",1,0,0,0,0,0,0,0,0,1,"real"
"737610","540130640868306944",0,0,0,0,0,0,1,0,0,0,"real"
"1200666","581187558081576961",0,1,1,1,1,0,0,1,0,0,"real"
"110343","255068583862870017",0,1,0,0,0,0,0,0,0,1,"real"
"1096061","575320269579030529",0,1,0,1,0,0,1,0,1,0,"real"
"643047","523925692984352768",1,0,1,0,0,1,0,0,0,0,"real"
"170315","335588778276167680",0,1,1,1,1,0,0,1,0,0,"real"
"181785","34674601820688384",0,0,0,0,0,0,1,0,0,0,"real"
"1521511","593641070635786240",0,1,1,0,0,0,0,0,0,0,"real"
"611188","517843067051995137",0,0,1,1,0,1,0,0,0,0,"real"
"1412951","590187025187221505",0,0,0,0,0,0,1,0,0,0,"real"
"1489576","592765184541851649",0,1,1,1,0,0,0,0,0,0,"real"
"710593","535978343930159104",0,0,0,1,0,0,2,0,1,0,"real"
"1176121","580046931403124736",0,0,1,0,0,1,1,0,0,1,"real"
"930821","563175511921139712",0,0,0,0,0,0,1,0,1,0,"real"
"1245141","583207780409958400",0,0,0,0,0,0,1,0,1,1,"real"
"662642","527518411203817472",0,1,1,1,1,0,0,1,0,0,"real"
"1094268","575169635282206720",0,1,1,0,1,0,0,1,0,0,"real"
"384215","460955552441323520",0,1,0,0,0,0,0,0,0,0,"real"
"78700","176042011487510528",0,1,1,1,1,0,0,1,0,0,"real"
"1017174","570116582740897792",0,0,1,1,0,0,0,0,0,0,"real"
"757251","542843093184040961",1,1,0,0,0,0,2,0,0,0,"real"
"66391","133025710230085632",3,2,1,1,1,1,3,0,1,1,"real"
"811280","550427900780892160",1,0,0,0,0,1,1,0,0,0,"real"
"1167725","579639187340554241",0,0,1,0,0,0,1,0,1,1,"real"
"125029","278788019585179649",1,0,0,0,0,0,1,0,0,2,"real"
"20099","247575763312852992",0,1,0,0,0,0,2,0,2,3,"fake"
"1073162","573770152338026497",0,0,1,0,1,0,0,0,0,0,"real"
"212908","373952145046786048",1,0,2,1,1,0,0,1,0,0,"real"
"82951","18805725836",0,0,1,0,1,0,0,0,0,0,"real"
"725949","538221765357338624",0,0,1,0,0,0,0,0,0,0,"real"
"217149","377615854013513728",0,1,1,1,1,0,0,1,0,0,"real"
"1222127","582243121062227970",1,0,1,1,0,1,3,0,1,1,"real"
"924369","562617382720393216",0,1,1,1,1,0,1,1,1,0,"real"
"453414","481856231120699393",1,0,0,0,0,0,1,0,0,0,"real"
"331702","442286081359101952",1,1,0,0,0,0,1,0,1,1,"real"
"1041870","571782056562200576",0,0,1,0,1,0,0,0,0,1,"real"
"1365578","588419676020936704",1,2,1,1,0,1,1,1,1,3,"real"
"1077802","574085419744149504",0,0,0,0,0,0,0,0,0,2,"real"
"405147","467515987961475073",0,1,1,1,0,0,1,0,1,0,"real"
"145865","307933320010928129",1,0,0,0,0,0,0,0,0,0,"real"
"959601","565607907648352256",0,0,0,0,0,0,1,0,1,0,"real"
"257842","406684149458554880",0,1,1,1,0,1,0,0,0,0,"real"
"417067","471498990760898560",0,0,0,1,0,0,0,0,0,0,"real"
"857548","555852901151547392",0,0,0,0,0,0,1,0,1,0,"real"
"1463703","591880658420637696",0,0,0,0,0,0,1,0,0,0,"real"
"812045","550516599401091072",2,0,0,0,0,0,1,0,1,2,"real"
"701842","534522084001865729",0,1,0,0,0,0,1,0,0,0,"real"
"1435918","590979934446690305",0,0,1,1,0,0,0,0,0,0,"real"
"1013943","569937178173820928",1,1,0,0,0,0,1,0,1,1,"real"
"1345383","587623403600945152",0,0,1,0,0,0,0,0,0,1,"real"
"703263","534785042380509184",0,1,1,1,1,1,0,0,0,0,"real"
"775429","545429626655211520",0,0,1,1,0,0,0,1,0,0,"real"
"829608","552659344878493697",0,2,3,1,3,0,0,2,0,0,"real"
"41019","303089668365352960",1,1,0,0,0,0,2,0,1,1,"fake"
"1328826","586961739507302401",3,0,0,0,0,0,4,0,1,0,"real"
"381365","460169261055356929",2,0,0,0,0,1,2,0,2,0,"real"
"887890","559248261299453953",2,0,0,0,0,0,2,0,0,0,"real"
"1287785","585183588552802304",0,0,0,0,0,0,1,0,0,0,"real"
"571028","510449106586583040",0,0,0,0,0,0,1,0,1,0,"real"
"1155149","578901481912283138",0,0,1,0,0,0,0,0,0,0,"real"
"1096847","575362484531511296",0,1,0,0,1,0,0,0,0,0,"real"
"304238","430552665282465792",1,0,2,1,1,0,1,1,0,0,"real"
"1068856","573545951098339328",1,0,1,0,1,1,3,0,2,2,"real"
"916433","562049530300887040",0,0,2,0,0,1,0,0,0,0,"real"
"543372","504772791577878529",1,0,0,0,0,0,1,0,1,1,"real"
"448153","480375156054175744",0,0,0,0,0,0,0,0,0,1,"real"
"6056","85389901331300352",0,0,0,0,0,1,1,0,1,1,"fake"
"179655","344681871357128704",0,0,1,0,0,0,0,0,0,0,"real"
"1079443","574235703237738496",2,0,0,0,0,1,3,0,3,5,"real"
"1423530","590564616251506689",0,1,1,0,2,0,0,1,0,0,"real"
"1536173","60526417875697664",1,0,0,0,0,0,1,0,1,1,"real"
"760027","543225017576587264",0,0,0,0,0,0,1,0,0,0,"real"
"69570","1446027389",0,0,1,1,1,0,0,1,0,0,"real"
"279628","418892731805483008",0,0,1,0,1,0,0,0,0,0,"real"
"1540684","78868941115637762",0,0,1,1,0,0,1,0,0,0,"real"
"225046","384211526782971904",1,1,1,1,1,0,1,1,0,0,"real"
"1274784","584573560141680641",0,0,1,0,0,0,0,0,0,0,"real"
"211257","372582641154801664",1,0,0,0,0,0,1,0,1,1,"real"
"999139","568877631241883648",0,1,0,0,0,0,0,0,0,0,"real"
"1506372","593214845111140352",0,0,0,1,0,0,2,0,2,0,"real"
"1198290","581074547484454912",1,2,2,0,2,0,1,1,1,1,"real"
"125797","279876789147430912",0,0,0,0,0,0,1,0,1,0,"real"
"1529633","593915465702965248",0,1,0,0,0,0,1,0,1,0,"real"
"804987","549703287537012736",0,0,0,0,0,0,1,0,0,0,"real"
"1027993","570837833478328320",0,0,0,0,0,1,0,0,0,0,"real"
"560790","508579324627132416",0,0,1,0,0,0,0,0,0,1,"real"
"666885","528220758766809088",1,0,0,0,0,1,1,0,1,1,"real"
"1022495","570485675834765312",0,0,0,0,0,0,0,0,0,1,"real"
"391039","463048086458089472",0,0,0,0,0,0,1,0,0,0,"real"
"1318162","586464231903465472",0,0,0,0,0,0,2,0,1,0,"real"
"345107","447436699413794816",0,0,0,0,0,0,2,0,2,0,"real"
"392653","463527223677689856",1,0,0,0,0,0,1,0,0,0,"real"
"850297","555008259187146752",0,1,0,0,0,0,0,0,0,0,"real"
"678204","530254045806477312",1,0,0,0,0,1,1,1,1,1,"real"
"910292","561473914199887872",0,0,1,1,1,0,0,1,0,0,"real"
"1038996","571523612613722112",1,0,0,0,0,0,2,0,2,1,"real"
"75933","167070888305500161",1,0,0,0,0,1,1,0,1,0,"real"
"1001526","569037825330380800",1,0,0,0,0,1,2,0,2,0,"real"
"1036232","571357662740242433",0,0,1,0,0,0,0,0,0,0,"real"
"884747","558850780434661377",1,0,2,0,0,0,1,1,0,0,"real"
"1106943","576015842632069120",0,0,0,0,0,0,1,0,0,0,"real"
"660879","527231618730438656",0,1,1,1,0,1,0,0,0,0,"real"
"1521877","593653343232401409",0,0,1,1,0,0,0,0,0,0,"real"
"1211103","581673941585960960",1,0,1,1,0,0,2,0,1,1,"real"
"1160776","579241500938084352",0,1,1,2,1,1,2,0,1,0,"real"
"321698","438088473463910400",2,0,0,0,0,0,2,0,0,0,"real"
"1382886","589028796310937600",0,0,0,0,0,0,1,0,0,1,"real"
"1034730","571246769918468096",0,1,1,1,1,0,1,0,0,0,"real"
"891868","559646697043656704",0,0,0,0,0,0,1,0,0,0,"real"
"1494284","592876013182427136",0,0,0,0,0,0,3,0,0,0,"real"
"1179205","580191084598431744",0,0,0,0,0,0,1,0,0,1,"real"
"475220","487835699031203840",0,1,2,0,2,0,1,1,1,0,"real"
"233134","390024831585906688",0,0,0,2,0,0,0,0,0,0,"real"
"1172041","579830438597763072",0,0,1,1,0,0,0,0,0,0,"real"
"687942","532016889237876736",0,1,1,0,0,0,0,1,0,0,"real"
"1458531","591724204296286208",0,1,1,1,0,1,1,0,0,0,"real"
"329585","441403566255652865",1,0,0,0,0,0,2,0,0,0,"real"
"436427","477190562215235584",0,0,0,0,0,1,0,0,0,0,"real"
"958637","565526281505488897",2,0,1,1,0,1,2,0,1,2,"real"
"849575","554885047887888384",1,0,0,0,0,0,1,0,0,0,"real"
"34801","283742873952870400",1,0,0,0,0,2,3,0,3,0,"fake"
"1233615","582719685323554816",1,0,1,0,1,0,0,1,0,0,"real"
"180031","345021338731307008",1,0,2,0,0,0,1,0,1,0,"real"
"463125","484569411647315968",1,0,2,0,1,0,0,1,0,1,"real"
"772651","545052431441096706",1,0,1,1,0,0,1,0,1,0,"real"
"193263","357212454524174336",1,0,1,0,1,0,1,0,0,1,"real"
"1366210","588443931932635136",0,1,1,1,1,0,0,1,0,0,"real"
"1527525","593846212249300993",1,0,0,0,0,0,1,0,1,0,"real"
"1251775","583519385609863170",1,0,0,0,0,0,1,0,0,0,"real"
"88444","204253926072139777",0,0,0,0,0,1,0,0,0,0,"real"
"661808","527344458422321153",0,0,0,0,0,0,0,0,1,0,"real"
"1360068","588188699482927104",1,0,0,0,0,0,0,0,0,0,"real"
"1083649","574515158774493184",0,1,1,1,1,0,0,0,0,0,"real"
"1023346","570571050045452288",1,0,0,0,0,0,1,0,1,0,"real"
"1251277","583497629864075264",3,0,1,1,1,1,3,0,2,2,"real"
"1446867","591351143244103681",1,1,2,0,1,1,1,0,1,1,"real"
"812507","550555026771681282",0,2,1,0,1,0,1,1,0,0,"real"
"880457","558406892049809408",0,0,0,0,0,0,2,0,2,0,"real"
"570859","510422771738767360",0,0,1,0,1,0,0,0,0,0,"real"
"512996","497831093832126464",0,1,0,0,0,0,0,0,0,0,"real"
"637728","522907453827317760",0,1,1,1,0,0,0,0,0,0,"real"
"1471594","592170131595329537",1,0,0,0,0,0,1,0,0,1,"real"
"620110","519601457549438976",0,0,0,0,0,0,0,0,0,1,"real"
"1136325","577838514466893824",0,0,1,0,0,0,1,0,0,0,"real"
"739875","540398158535081986",0,0,0,0,0,0,1,0,0,0,"real"
"75437","165449152141078528",1,0,0,0,0,0,1,0,1,0,"real"
"264692","410802250043654145",0,1,2,1,0,0,0,0,0,0,"real"
"866696","556974768218316800",1,0,0,1,0,1,2,0,2,1,"real"
"967021","566197226024607744",2,2,0,0,0,0,2,0,0,0,"real"
"812976","550600478220759040",0,0,0,0,0,0,1,0,0,0,"real"
"668094","528450187308462080",1,2,1,1,1,0,1,0,1,1,"real"
"415406","471021934038118402",0,0,0,0,0,0,0,0,0,1,"real"
"831521","552890735427858432",1,1,2,2,0,0,1,0,0,0,"real"
"1163187","579388186754838530",0,0,1,0,1,0,0,1,0,0,"real"
"1077099","574040613831774208",1,0,0,0,0,0,1,0,0,1,"real"
"697965","533832088345407488",1,0,0,0,0,1,1,1,1,1,"real"
"1146847","578398296680497152",1,0,0,0,0,1,1,0,1,0,"real"
"1451793","591472264312279040",0,0,1,0,1,0,2,1,1,0,"real"
"1014616","569981862031925248",0,0,0,0,0,0,1,0,1,0,"real"
"967830","566272727364157440",0,0,0,0,0,0,1,0,0,0,"real"
"1119943","576869052087451648",0,1,1,1,1,0,0,1,0,0,"real"
"871779","557500391831527424",1,0,0,0,0,0,0,0,0,0,"real"
"381071","460101105238953984",0,0,0,0,0,0,1,0,0,0,"real"
"560748","508556475405312000",3,0,0,0,0,0,3,0,3,2,"real"
"203703","366617894685122561",1,0,0,0,0,0,1,0,1,1,"real"
"564567","509328307129946112",0,0,1,1,1,0,0,0,0,0,"real"
"341932","446366711650873344",0,1,2,2,1,0,2,2,2,0,"real"
"953490","565074550015004672",0,0,0,0,0,0,1,0,0,0,"real"
"40555","302375229831909376",1,0,0,0,0,0,5,0,5,2,"fake"
"1025763","570724825787994113",0,0,0,0,0,0,1,0,1,0,"real"
"1487634","592709375518728192",1,0,0,0,0,0,0,0,0,0,"real"
"366290","455079087350886400",0,0,0,0,0,0,1,0,0,0,"real"
"912562","561708649068773376",1,1,1,1,1,0,0,1,0,0,"real"
"75857","166840857314603008",0,0,0,0,0,1,0,0,0,0,"real"
"814393","550808686047023104",0,0,2,0,0,0,0,0,0,1,"real"
"1542295","8561367630",0,0,0,0,0,0,1,0,1,0,"real"
"159303","324600179183464448",0,1,1,0,1,0,0,0,0,0,"real"
"191445","355711022893502469",0,0,0,0,0,0,1,0,1,0,"real"
"588953","513730025065955329",0,0,0,0,0,0,1,0,0,0,"real"
"1464458","591912162097963008",1,2,2,2,2,2,0,1,0,1,"real"
"1502379","593106122921369600",1,0,0,0,0,0,1,0,0,0,"real"
"312087","433787305418321920",1,0,0,0,0,0,1,0,1,1,"real"
"943070","564249010995593216",0,0,0,0,0,0,1,0,0,0,"real"
"1461774","591820902947389440",0,0,0,0,0,0,1,0,1,0,"real"
"1384637","589103195592392704",0,0,0,1,0,0,0,0,0,0,"real"
"677835","530203300369399809",1,0,0,0,0,0,1,0,1,0,"real"
"1183227","580404385068527617",1,1,1,1,1,0,1,1,0,0,"real"
"124941","278651271546798082",0,0,0,0,0,0,1,0,0,0,"real"
"510257","497174680995131392",2,0,0,0,0,1,3,0,3,3,"real"
"226676","385260832407306240",0,0,0,0,0,0,1,0,1,0,"real"
"400435","466016930654982144",0,0,0,0,0,0,2,0,2,2,"real"
"727816","538560657319526400",0,1,1,1,1,0,1,1,0,0,"real"
"989464","568090240122015744",0,0,0,0,0,0,0,0,0,2,"real"
"164650","330011418034319361",1,0,0,0,0,0,0,0,0,0,"real"
"1001505","569036788154544128",1,0,0,0,0,1,1,0,1,1,"real"
"52545","319758549754474496",1,1,0,0,0,0,1,0,1,1,"fake"
"496404","493585695324123136",1,0,0,0,1,1,1,0,1,1,"real"
"94363","22006094010",0,0,1,0,0,0,0,0,0,1,"real"
"1050995","572437991924228096",0,0,0,0,0,0,1,0,0,0,"real"
"1119889","576865385846177792",0,0,0,0,0,0,1,0,0,0,"real"
"310668","433252432844718080",1,0,0,0,0,0,3,0,2,2,"real"
"494010","492871071532474368",2,2,1,1,1,0,3,1,1,1,"real"
"1488188","592725607420690432",1,1,1,0,0,0,1,1,0,0,"real"
"932159","563283614050566144",0,1,1,1,1,0,0,1,0,0,"real"
"891727","559624449956532224",0,0,1,1,1,0,0,0,0,0,"real"
"88240","203463943144996866",1,0,0,0,0,0,1,0,1,1,"real"
"1316248","586381488179916800",0,0,0,2,0,1,3,0,3,1,"real"
"1149625","578584210241384448",0,1,1,1,0,0,0,0,0,0,"real"
"168023","333605399888539648",0,0,1,0,0,0,0,0,0,0,"real"
"440583","478338238516850688",1,0,0,0,0,0,0,0,0,0,"real"
"1365558","588418341926264832",0,0,1,0,1,0,0,0,0,0,"real"
"127811","282989907859886080",1,1,0,0,0,0,1,0,0,1,"real"
"1208600","581555464648830976",1,0,3,1,0,0,0,2,0,0,"real"
"180666","34564273900359680",0,0,1,0,1,0,0,0,0,0,"real"
"1086470","574718156977000451",1,0,1,0,0,0,1,1,1,1,"real"
"700733","534331106904907776",1,0,0,0,0,0,1,0,1,0,"real"
"1348668","587747729356402688",0,0,0,0,0,0,0,1,0,0,"real"
"926487","562787708691816449",0,0,0,0,0,0,1,0,0,0,"real"
"493596","492755514456289280",2,1,1,0,1,0,2,0,1,1,"real"
"857809","555882097135480834",1,0,0,0,0,1,1,1,1,1,"real"
"165004","330333125634846721",1,0,0,0,0,1,1,0,3,1,"real"
"152378","316410216579231744",2,2,1,1,1,1,3,1,3,2,"real"
"990780","568188753279188992",0,0,0,0,0,0,1,0,1,0,"real"
"142619","303746702937042944",0,0,0,0,0,0,0,0,0,1,"real"
"1169206","579709511117598720",1,0,0,0,0,1,1,0,1,1,"real"
"579749","512091271435804672",0,0,0,0,0,0,1,0,1,0,"real"
"528588","501746610645127169",1,1,1,1,1,1,2,1,1,0,"real"
"1420968","590454638450761728",0,0,0,0,0,0,3,0,0,0,"real"
"936498","563657594514837504",0,0,0,0,0,0,1,0,1,0,"real"
"1278550","584780753113755648",0,0,2,0,0,0,0,2,0,0,"real"
"1324204","586743394757521408",0,0,0,0,0,1,0,0,0,0,"real"
"457763","483236333985353729",0,0,0,0,0,0,1,0,1,0,"real"
"750417","541877070385541120",0,0,0,0,0,0,1,0,0,0,"real"
"1414687","590247665448845313",0,1,1,0,0,1,0,0,0,0,"real"
"1181120","580287007286521856",0,1,2,1,0,1,1,0,1,1,"real"
"791847","547809761488404480",1,0,1,0,0,0,1,0,0,0,"real"
"830811","552802484150734848",1,5,5,3,5,2,1,3,0,0,"real"
"188863","353319320014684160",1,0,0,0,0,1,1,0,1,2,"real"
"1520080","593606156993495042",0,2,2,2,2,0,0,2,0,0,"real"
"337306","444570597612208128",1,0,0,0,0,0,1,0,0,0,"real"
"865027","556820291901337600",0,0,1,0,0,0,0,0,0,0,"real"
"474882","487765952532987904",0,1,2,0,0,0,1,0,0,1,"real"
"821432","551694217185992704",1,1,0,0,0,0,2,0,2,0,"real"
"1122230","576992620066439168",1,0,0,0,0,2,1,0,1,1,"real"
"982116","567484265169162240",0,0,0,0,0,0,1,0,1,0,"real"
"515404","498528534588321792",1,0,0,0,0,0,1,0,1,1,"real"
"377425","458953394540281856",0,0,0,0,0,0,1,0,0,0,"real"
"1498616","592985041455554560",0,0,0,0,0,0,1,0,1,2,"real"
"1126709","577268041538387968",0,1,0,0,0,0,0,0,0,1,"real"
"393591","463793333827944449",0,0,0,0,0,0,1,0,1,1,"real"
"1365474","588414403831291905",0,0,0,0,0,0,1,0,0,0,"real"
"540761","504219486518403072",1,0,1,1,1,1,1,0,1,1,"real"
"110338","255065980085096449",0,1,1,2,1,0,1,1,1,0,"real"
"130028","286305594439262209",0,0,1,0,0,0,1,0,1,0,"real"
"1244101","583146698920235008",1,2,2,2,2,2,1,2,0,0,"real"
"814209","550785483962593280",0,0,0,0,0,0,0,0,0,1,"real"
"76880","170152478468345857",1,0,0,0,0,0,3,0,2,1,"real"
"1003121","569200767963303937",1,0,0,0,0,1,2,0,1,1,"real"
"1191204","580810216628846592",2,0,0,1,0,0,2,0,2,1,"real"
"88847","205177773487165440",1,0,1,0,1,0,5,0,0,0,"real"
"601509","516073346392289280",0,1,1,1,0,1,0,1,0,1,"real"
"443250","479009433775640579",2,0,0,0,1,0,2,0,0,1,"real"
"1135498","577778770167222273",0,0,0,0,0,0,1,0,1,0,"real"
"1522782","593687292432158721",0,1,1,1,1,1,0,0,0,0,"real"
"590313","513966241812193280",0,0,0,0,0,0,1,0,1,0,"real"
"83701","190506754113671169",0,0,0,0,0,0,1,0,0,0,"real"
"197832","361233099738198018",1,0,0,0,0,1,1,1,1,1,"real"
"539519","503960088772898816",0,0,1,0,1,0,0,1,0,0,"real"
"727285","538476901598126080",0,0,1,1,0,0,0,0,0,0,"real"
"1033290","571160740041592832",0,0,1,0,1,1,0,0,0,0,"real"
"1380225","588909122273353728",0,0,0,1,0,0,1,1,0,0,"real"
"551479","506541308757151744",0,0,0,0,0,0,1,0,1,0,"real"
"1286056","585120031744331776",0,0,1,0,0,0,0,0,0,0,"real"
"260027","408088124930424832",0,0,0,0,0,0,2,0,2,2,"real"
"1153547","578782516175183872",1,0,0,0,0,1,1,0,1,2,"real"
"733926","539543241318604801",1,0,0,0,0,1,2,0,1,1,"real"
"388879","462308563642499072",0,1,0,0,0,1,1,0,1,1,"real"
"646805","524599113745448961",0,1,2,1,1,0,0,2,0,0,"real"
"696617","533580836784721920",1,0,0,0,0,0,1,0,0,0,"real"
"1144413","578287268605108224",0,0,1,0,0,0,0,0,0,0,"real"
"1404707","589885716349452288",1,1,1,1,1,1,1,0,0,0,"real"
"493144","492652452944965633",2,1,2,1,2,1,2,1,2,1,"real"
"689685","532334062909026304",0,0,1,0,1,0,0,0,0,0,"real"
"762702","543623826979176448",0,0,1,0,0,0,0,0,1,0,"real"
"1320670","586586397169029120",1,0,0,0,0,0,1,0,0,0,"real"
"1011626","569754003262738432",0,0,0,0,0,0,0,0,0,1,"real"
"127659","282758680506662912",0,0,0,0,0,0,0,1,0,0,"real"
"400934","466207705565110272",1,1,2,2,1,0,2,1,1,1,"real"
"165209","330532500013195264",0,0,0,0,0,0,0,0,0,1,"real"
"161865","327108438083653632",0,0,2,0,0,0,0,0,0,1,"real"
"1507215","593233600142659584",1,0,1,1,0,0,1,1,0,0,"real"
"620497","519649295113261058",0,0,0,0,0,0,1,0,0,0,"real"
"486904","491089964088582146",0,0,0,0,0,0,1,0,0,0,"real"
"251277","402308208288489472",0,0,0,0,0,0,2,0,0,1,"real"
"256808","405949927173275648",0,0,0,0,0,0,1,0,0,0,"real"
"1018039","570211501413236737",1,0,2,0,0,0,2,0,0,1,"real"
"1050835","572427500640346112",1,0,0,0,0,0,1,0,0,0,"real"
"366720","455246088443027456",1,0,0,0,0,2,2,0,2,2,"real"
"548426","505876841581015040",1,0,0,0,0,0,1,0,0,0,"real"
"375586","458364234985127936",1,0,0,0,0,0,1,0,0,2,"real"
"956668","565349078276796417",0,0,1,0,0,0,0,0,0,0,"real"
"4058","48320506138599424",1,0,1,0,1,0,1,0,1,1,"fake"
"1513066","593407990318780418",0,0,0,0,0,0,1,0,1,1,"real"
"510643","497241060654194688",1,2,3,2,2,1,1,3,0,0,"real"
"678327","530284556969328640",1,0,0,0,0,0,1,0,0,0,"real"
"431566","475820361494179841",0,0,1,0,0,0,0,0,0,1,"real"
"214144","375030805782753280",0,0,1,1,0,1,0,0,0,0,"real"
"1343613","587530773135171585",0,1,2,1,0,0,0,0,0,1,"real"
"1084790","574612092797366272",1,0,0,0,0,0,0,0,0,0,"real"
"593897","514626637749817344",1,0,0,0,0,0,1,0,1,0,"real"
"155932","320842824167870464",0,1,1,1,0,0,0,0,0,0,"real"
"733110","539434025702539265",0,0,0,0,0,0,1,0,0,0,"real"
"591151","514165937776234496",1,0,0,0,0,0,1,0,0,0,"real"
"568164","509902714067628033",0,0,2,1,0,0,1,0,0,0,"real"
"1190853","580797799320723457",0,0,1,1,1,0,1,0,0,0,"real"
"1395824","589544965304258560",0,0,1,0,0,0,0,0,0,1,"real"
"1114889","576502629842305025",1,1,1,1,1,0,1,0,1,0,"real"
"97272","22753903851",0,0,2,1,0,0,1,0,0,0,"real"
"580801","512293358413180928",0,1,1,1,1,0,0,1,0,0,"real"
"1398340","589641110529544193",0,1,1,1,1,0,0,0,0,0,"real"
"1041745","571773693124317184",1,0,0,0,0,1,1,0,1,1,"real"
"921991","562425354413809664",0,0,1,0,1,0,1,1,0,0,"real"
"628655","521316104375779328",1,1,1,1,0,0,1,0,1,1,"real"
"314065","434679218778017792",2,0,0,0,0,0,0,0,0,1,"real"
"1178008","580139948264804353",1,0,1,1,0,0,1,0,0,0,"real"
"1251595","583511881270206464",0,0,0,1,0,0,2,0,1,0,"real"
"630962","521709660194103297",1,1,0,0,0,0,1,0,1,1,"real"
"1510354","593297518978408448",0,0,1,1,0,0,0,0,0,0,"real"
"1451236","591459437392441344",2,1,1,0,0,0,1,1,1,2,"real"
"1137831","577919198116085761",0,0,1,0,1,0,0,1,0,0,"real"
"95860","223873223958347776",1,1,1,1,1,0,1,1,1,1,"real"
"122389","274815472367726592",0,0,0,0,0,0,1,0,0,0,"real"
"203052","365899764799242241",0,0,2,0,1,0,0,0,0,0,"real"
"636887","522767805717151745",1,0,0,0,0,0,1,0,1,0,"real"
"1122235","576992799825928194",0,0,0,0,0,1,0,0,0,0,"real"
"994890","568517652135563266",2,0,1,2,0,0,2,0,1,1,"real"
"1148029","578467870071369728",0,0,0,0,0,0,1,0,1,0,"real"
"1380944","588931457072136192",1,2,2,1,2,1,1,1,1,2,"real"
"576686","511585297604567040",0,0,1,0,0,0,0,0,0,0,"real"
"1489637","592767053662179328",0,1,1,1,1,0,0,1,0,0,"real"
"1462468","591843890702913536",0,0,0,0,0,0,1,0,0,0,"real"
"230863","388370907171155969",1,0,0,0,0,0,2,0,0,1,"real"
"100181","234273215432765440",1,0,0,0,0,0,1,0,1,1,"real"
"471928","487004813662912513",0,1,1,0,0,1,1,0,1,1,"real"
"16801","226700922707931136",0,0,1,1,1,0,1,0,1,0,"fake"
"340128","445646533560512512",0,1,1,0,1,0,1,0,1,0,"real"
"808361","550119786089160704",0,1,1,1,0,0,0,0,0,0,"real"
"128861","284637716040265728",0,0,1,0,0,0,0,0,0,0,"real"
"4893","60858195576492032",0,0,0,0,0,1,2,0,1,1,"fake"
"79532","17852377495240704",0,1,1,1,1,0,1,1,0,0,"real"
"733807","539526289091489792",0,1,1,1,1,0,2,0,0,1,"real"
"624531","520417506394001408",0,0,0,0,0,0,1,0,1,1,"real"
"322382","438386466687688704",0,0,0,0,0,0,1,0,0,0,"real"
